2025-08-05T02:19:40: Socket.IO 服务器运行在端口 3001 (进程: 7000)
2025-08-05T02:19:40: 环境: production
2025-08-05T02:19:40: 健康检查: http://localhost:3001/health
2025-08-05T02:19:47: Socket.IO 服务器运行在端口 3001 (进程: 20788)
2025-08-05T02:19:47: 环境: production
2025-08-05T02:19:47: 健康检查: http://localhost:3001/health
2025-08-05T20:00:26: 健康检查: http://localhost:3001/health
2025-08-05T20:00:26: 用户连接: 5LjIfrCl5C_jalF2AAAB (进程: 18252)
2025-08-05T20:00:27: Socket.IO 服务器运行在端口 3001 (进程: 6492)
2025-08-05T20:00:27: 环境: production
2025-08-05T20:00:27: 健康检查: http://localhost:3001/health
2025-08-05T20:00:28: 用户连接: QsOgGi-Cx5-JXTLfAAAB (进程: 6492)
2025-08-05T20:00:29: Socket.IO 服务器运行在端口 3001 (进程: 23756)
2025-08-05T20:00:29: 环境: production
2025-08-05T20:00:29: 健康检查: http://localhost:3001/health
2025-08-05T20:00:30: 用户连接: 6eGGYl7BnHmjP0PhAAAB (进程: 23756)
2025-08-05T20:00:31: Socket.IO 服务器运行在端口 3001 (进程: 6000)
2025-08-05T20:00:31: 环境: production
2025-08-05T20:00:31: 健康检查: http://localhost:3001/health
2025-08-05T20:00:31: 用户连接: aaoI9E28Zbmz37UsAAAB (进程: 6000)
2025-08-05T20:00:32: Socket.IO 服务器运行在端口 3001 (进程: 19092)
2025-08-05T20:00:32: 环境: production
2025-08-05T20:00:32: 健康检查: http://localhost:3001/health
2025-08-05T20:00:32: 用户连接: E3ZLZZrOsrbnFCAwAAAB (进程: 19092)
2025-08-05T20:00:33: Socket.IO 服务器运行在端口 3001 (进程: 2192)
2025-08-05T20:00:33: 环境: production
2025-08-05T20:00:33: 健康检查: http://localhost:3001/health
2025-08-05T20:00:34: 用户连接: fFxVYT9WWJAPcd_AAAAB (进程: 2192)
2025-08-05T20:00:35: Socket.IO 服务器运行在端口 3001 (进程: 1108)
2025-08-05T20:00:35: 环境: production
2025-08-05T20:00:35: 健康检查: http://localhost:3001/health
2025-08-05T20:00:36: 用户连接: TdC6TBYnB4PTywtRAAAB (进程: 1108)
2025-08-05T20:00:37: Socket.IO 服务器运行在端口 3001 (进程: 15004)
2025-08-05T20:00:37: 环境: production
2025-08-05T20:00:37: 健康检查: http://localhost:3001/health
2025-08-05T20:00:37: 用户连接: FrClqFX9EsbmlNmJAAAB (进程: 15004)
2025-08-05T20:00:38: Socket.IO 服务器运行在端口 3001 (进程: 5852)
2025-08-05T20:00:38: 环境: production
2025-08-05T20:00:38: 健康检查: http://localhost:3001/health
2025-08-05T20:00:38: 用户连接: Ii3CEJ9iI2pxwbsyAAAB (进程: 5852)
2025-08-05T20:00:39: Socket.IO 服务器运行在端口 3001 (进程: 6808)
2025-08-05T20:00:39: 环境: production
2025-08-05T20:00:39: 健康检查: http://localhost:3001/health
2025-08-05T20:00:40: 用户连接: 3B1UaZhTWj3GpuqiAAAB (进程: 6808)
2025-08-05T20:00:41: Socket.IO 服务器运行在端口 3001 (进程: 22548)
2025-08-05T20:00:41: 环境: production
2025-08-05T20:00:41: 健康检查: http://localhost:3001/health
2025-08-05T20:00:41: 用户连接: vK_g_nXHyBklaCnzAAAB (进程: 22548)
2025-08-05T20:00:42: Socket.IO 服务器运行在端口 3001 (进程: 14444)
2025-08-05T20:00:42: 环境: production
2025-08-05T20:00:42: 健康检查: http://localhost:3001/health
2025-08-05T20:00:42: 用户连接: nttSHgmJT7e4N_t9AAAB (进程: 14444)
2025-08-05T20:00:43: Socket.IO 服务器运行在端口 3001 (进程: 4772)
2025-08-05T20:00:43: 环境: production
2025-08-05T20:00:43: 健康检查: http://localhost:3001/health
2025-08-05T20:00:43: 用户连接: lBf58V4LwmkyNsp6AAAB (进程: 4772)
2025-08-05T20:00:44: Socket.IO 服务器运行在端口 3001 (进程: 4848)
2025-08-05T20:00:44: 环境: production
2025-08-05T20:00:44: 健康检查: http://localhost:3001/health
2025-08-05T20:00:45: 用户连接: rxTYIY2MqKvl7jbQAAAB (进程: 4848)
2025-08-05T20:00:46: Socket.IO 服务器运行在端口 3001 (进程: 19676)
2025-08-05T20:00:46: 环境: production
2025-08-05T20:00:46: 健康检查: http://localhost:3001/health
2025-08-05T20:00:47: 用户连接: lGU-CAnN1fAUe2XOAAAB (进程: 19676)
2025-08-05T20:00:48: Socket.IO 服务器运行在端口 3001 (进程: 18088)
2025-08-05T20:00:48: 环境: production
2025-08-05T20:00:48: 健康检查: http://localhost:3001/health
2025-08-05T20:00:48: 用户连接: HzHhwIpsm-OHX5r3AAAB (进程: 18088)
2025-08-05T20:00:49: Socket.IO 服务器运行在端口 3001 (进程: 11260)
2025-08-05T20:00:49: 环境: production
2025-08-05T20:00:49: 健康检查: http://localhost:3001/health
2025-08-05T20:00:50: 用户连接: 3pDDbeo7Mbx7616NAAAB (进程: 11260)
2025-08-05T20:00:51: Socket.IO 服务器运行在端口 3001 (进程: 19380)
2025-08-05T20:00:51: 环境: production
2025-08-05T20:00:51: 健康检查: http://localhost:3001/health
2025-08-05T20:00:51: 用户连接: pPCmaH6K_yZ1dtrOAAAB (进程: 19380)
2025-08-05T20:00:52: Socket.IO 服务器运行在端口 3001 (进程: 22616)
2025-08-05T20:00:52: 环境: production
2025-08-05T20:00:52: 健康检查: http://localhost:3001/health
2025-08-05T20:00:52: 用户连接: Z6M6vlvlU6aOA5-pAAAB (进程: 22616)
2025-08-05T20:00:53: Socket.IO 服务器运行在端口 3001 (进程: 12168)
2025-08-05T20:00:53: 环境: production
2025-08-05T20:00:53: 健康检查: http://localhost:3001/health
2025-08-05T20:00:54: 用户连接: 4_aFJ-9nYDGoNjooAAAB (进程: 12168)
2025-08-05T20:00:54: 用户 4_aFJ-9nYDGoNjooAAAB 的IP地址: ::1
2025-08-05T20:00:55: Socket.IO 服务器运行在端口 3001 (进程: 4140)
2025-08-05T20:00:55: 环境: production
2025-08-05T20:00:55: 健康检查: http://localhost:3001/health
2025-08-05T20:00:55: 用户连接: UIVL-cRDusplIL4UAAAB (进程: 4140)
2025-08-05T20:00:56: Socket.IO 服务器运行在端口 3001 (进程: 23080)
2025-08-05T20:00:56: 环境: production
2025-08-05T20:00:56: 健康检查: http://localhost:3001/health
2025-08-05T20:00:56: 用户连接: xDj54LsffwGPwa62AAAB (进程: 23080)
2025-08-05T20:00:57: Socket.IO 服务器运行在端口 3001 (进程: 13752)
2025-08-05T20:00:57: 环境: production
2025-08-05T20:00:57: 健康检查: http://localhost:3001/health
2025-08-05T20:00:58: 用户连接: HqRIroCOYXAHbvQWAAAB (进程: 13752)
2025-08-05T20:00:59: Socket.IO 服务器运行在端口 3001 (进程: 14756)
2025-08-05T20:00:59: 环境: production
2025-08-05T20:00:59: 健康检查: http://localhost:3001/health
2025-08-05T20:01:00: 用户连接: ec9s_EX95-ForHI7AAAB (进程: 14756)
2025-08-05T20:01:01: Socket.IO 服务器运行在端口 3001 (进程: 1172)
2025-08-05T20:01:01: 环境: production
2025-08-05T20:01:01: 健康检查: http://localhost:3001/health
2025-08-05T20:01:01: 用户连接: pE_Fy0V3vg6RFzieAAAB (进程: 1172)
2025-08-05T20:01:02: Socket.IO 服务器运行在端口 3001 (进程: 19892)
2025-08-05T20:01:02: 环境: production
2025-08-05T20:01:02: 健康检查: http://localhost:3001/health
2025-08-05T20:01:03: 用户连接: hOrePOu9aguceZxVAAAB (进程: 19892)
2025-08-05T20:01:04: Socket.IO 服务器运行在端口 3001 (进程: 10940)
2025-08-05T20:01:04: 环境: production
2025-08-05T20:01:04: 健康检查: http://localhost:3001/health
2025-08-05T20:01:04: 用户连接: RdTz7g0jN46xjPcFAAAB (进程: 10940)
2025-08-05T20:01:05: Socket.IO 服务器运行在端口 3001 (进程: 20644)
2025-08-05T20:01:05: 环境: production
2025-08-05T20:01:05: 健康检查: http://localhost:3001/health
2025-08-05T20:01:06: 用户连接: M7G7sxjfOTs-19qeAAAB (进程: 20644)
2025-08-05T20:01:07: Socket.IO 服务器运行在端口 3001 (进程: 24092)
2025-08-05T20:01:07: 环境: production
2025-08-05T20:01:07: 健康检查: http://localhost:3001/health
2025-08-05T20:01:07: 用户连接: kNZv2mdAR6kqHgyPAAAB (进程: 24092)
2025-08-05T20:01:08: Socket.IO 服务器运行在端口 3001 (进程: 14540)
2025-08-05T20:01:08: 环境: production
2025-08-05T20:01:08: 健康检查: http://localhost:3001/health
2025-08-05T20:01:09: 用户连接: 6MQJtw6kCrLBYMujAAAB (进程: 14540)
2025-08-05T20:01:10: Socket.IO 服务器运行在端口 3001 (进程: 9612)
2025-08-05T20:01:10: 环境: production
2025-08-05T20:01:10: 健康检查: http://localhost:3001/health
2025-08-05T20:01:10: 用户连接: fePxSezBJd_XECCxAAAB (进程: 9612)
2025-08-05T20:01:11: Socket.IO 服务器运行在端口 3001 (进程: 10232)
2025-08-05T20:01:11: 环境: production
2025-08-05T20:01:11: 健康检查: http://localhost:3001/health
2025-08-05T20:01:11: 用户连接: wPTn51XAKSFKwAo0AAAB (进程: 10232)
2025-08-05T20:01:12: Socket.IO 服务器运行在端口 3001 (进程: 23796)
2025-08-05T20:01:12: 环境: production
2025-08-05T20:01:12: 健康检查: http://localhost:3001/health
2025-08-05T20:01:13: 用户连接: IkGh1NOZmXM2aY9dAAAB (进程: 23796)
2025-08-05T20:01:14: Socket.IO 服务器运行在端口 3001 (进程: 22928)
2025-08-05T20:01:14: 环境: production
2025-08-05T20:01:14: 健康检查: http://localhost:3001/health
2025-08-05T20:01:14: 用户连接: YFvXWRae-eOyp8FcAAAB (进程: 22928)
2025-08-05T20:01:15: Socket.IO 服务器运行在端口 3001 (进程: 18696)
2025-08-05T20:01:15: 环境: production
2025-08-05T20:01:15: 健康检查: http://localhost:3001/health
2025-08-05T20:01:15: 用户连接: -EzW3kpU2Vdm56C1AAAB (进程: 18696)
2025-08-05T20:01:16: Socket.IO 服务器运行在端口 3001 (进程: 24492)
2025-08-05T20:01:16: 环境: production
2025-08-05T20:01:16: 健康检查: http://localhost:3001/health
2025-08-05T20:01:17: 用户连接: Ophi0dinIg0IrQoDAAAB (进程: 24492)
2025-08-05T20:01:18: Socket.IO 服务器运行在端口 3001 (进程: 17144)
2025-08-05T20:01:18: 环境: production
2025-08-05T20:01:18: 健康检查: http://localhost:3001/health
2025-08-05T20:01:19: 用户连接: 4e51OBL9LGmLRGssAAAB (进程: 17144)
2025-08-05T20:01:20: Socket.IO 服务器运行在端口 3001 (进程: 19852)
2025-08-05T20:01:20: 环境: production
2025-08-05T20:01:20: 健康检查: http://localhost:3001/health
2025-08-05T20:01:20: 用户连接: 4uJIAdke2Ez6FD67AAAB (进程: 19852)
2025-08-05T20:01:21: Socket.IO 服务器运行在端口 3001 (进程: 11820)
2025-08-05T20:01:21: 环境: production
2025-08-05T20:01:21: 健康检查: http://localhost:3001/health
2025-08-05T20:01:21: 用户连接: FSD0iTS5lCv9WQYyAAAB (进程: 11820)
2025-08-05T20:01:22: Socket.IO 服务器运行在端口 3001 (进程: 5508)
2025-08-05T20:01:22: 环境: production
2025-08-05T20:01:22: 健康检查: http://localhost:3001/health
2025-08-05T20:01:22: 用户连接: cB-_3UuvRkrKcWpVAAAB (进程: 5508)
2025-08-05T20:01:23: Socket.IO 服务器运行在端口 3001 (进程: 1460)
2025-08-05T20:01:23: 环境: production
2025-08-05T20:01:23: 健康检查: http://localhost:3001/health
2025-08-05T20:01:24: 用户连接: iWqh0Px6uei9jaGjAAAB (进程: 1460)
2025-08-05T20:01:25: Socket.IO 服务器运行在端口 3001 (进程: 8424)
2025-08-05T20:01:25: 环境: production
2025-08-05T20:01:25: 健康检查: http://localhost:3001/health
2025-08-05T20:01:26: 用户连接: EwGCPybXFaZ3S0fDAAAB (进程: 8424)
2025-08-05T20:01:27: Socket.IO 服务器运行在端口 3001 (进程: 19644)
2025-08-05T20:01:27: 环境: production
2025-08-05T20:01:27: 健康检查: http://localhost:3001/health
2025-08-05T20:01:28: 用户连接: n3pjt4olCyBvihjqAAAB (进程: 19644)
2025-08-05T20:01:29: Socket.IO 服务器运行在端口 3001 (进程: 1952)
2025-08-05T20:01:29: 环境: production
2025-08-05T20:01:29: 健康检查: http://localhost:3001/health
2025-08-05T20:01:30: 用户连接: MFpEToFLq_DWoE04AAAB (进程: 1952)
2025-08-05T20:01:31: Socket.IO 服务器运行在端口 3001 (进程: 18576)
2025-08-05T20:01:31: 环境: production
2025-08-05T20:01:31: 健康检查: http://localhost:3001/health
2025-08-05T20:01:32: 用户连接: WizmBAOrj-rlG5sLAAAB (进程: 18576)
2025-08-05T20:01:33: Socket.IO 服务器运行在端口 3001 (进程: 7248)
2025-08-05T20:01:33: 环境: production
2025-08-05T20:01:33: 健康检查: http://localhost:3001/health
2025-08-05T20:01:33: 用户连接: 3SbD14BqPYUFdtTxAAAB (进程: 7248)
2025-08-05T20:01:34: Socket.IO 服务器运行在端口 3001 (进程: 22388)
2025-08-05T20:01:34: 环境: production
2025-08-05T20:01:34: 健康检查: http://localhost:3001/health
2025-08-05T20:01:35: 用户连接: 9NMRwPGxWEVdSw0zAAAB (进程: 22388)
2025-08-05T20:01:36: Socket.IO 服务器运行在端口 3001 (进程: 17288)
2025-08-05T20:01:36: 环境: production
2025-08-05T20:01:36: 健康检查: http://localhost:3001/health
2025-08-05T20:01:36: 用户连接: Sxh97idPuvI5HSCpAAAB (进程: 17288)
2025-08-05T20:01:37: Socket.IO 服务器运行在端口 3001 (进程: 21236)
2025-08-05T20:01:37: 环境: production
2025-08-05T20:01:37: 健康检查: http://localhost:3001/health
2025-08-05T20:01:38: 用户连接: lOSEsfwJeLOB2-bSAAAB (进程: 21236)
2025-08-05T20:01:39: Socket.IO 服务器运行在端口 3001 (进程: 5148)
2025-08-05T20:01:39: 环境: production
2025-08-05T20:01:39: 健康检查: http://localhost:3001/health
2025-08-05T20:01:40: 用户连接: 1yU8Q3SYPspvFHjQAAAB (进程: 5148)
2025-08-05T20:01:41: Socket.IO 服务器运行在端口 3001 (进程: 18800)
2025-08-05T20:01:41: 环境: production
2025-08-05T20:01:41: 健康检查: http://localhost:3001/health
2025-08-05T20:01:41: 用户连接: re-n25jl3pwKlsUJAAAB (进程: 18800)
2025-08-05T20:01:42: Socket.IO 服务器运行在端口 3001 (进程: 22552)
2025-08-05T20:01:42: 环境: production
2025-08-05T20:01:42: 健康检查: http://localhost:3001/health
2025-08-05T20:01:43: 用户连接: yGtN6DJjNFCICzoJAAAB (进程: 22552)
2025-08-05T20:01:44: Socket.IO 服务器运行在端口 3001 (进程: 4420)
2025-08-05T20:01:44: 环境: production
2025-08-05T20:01:44: 健康检查: http://localhost:3001/health
2025-08-05T20:01:45: 用户连接: SmekPj-p-g-_fc2TAAAB (进程: 4420)
2025-08-05T20:01:46: Socket.IO 服务器运行在端口 3001 (进程: 11196)
2025-08-05T20:01:46: 环境: production
2025-08-05T20:01:46: 健康检查: http://localhost:3001/health
2025-08-05T20:01:47: 用户连接: FSNDcvqZaxCTjNhNAAAB (进程: 11196)
2025-08-05T20:01:48: Socket.IO 服务器运行在端口 3001 (进程: 14912)
2025-08-05T20:01:48: 环境: production
2025-08-05T20:01:48: 健康检查: http://localhost:3001/health
2025-08-05T20:01:48: 用户连接: dA8-pt5hwDrNngqiAAAB (进程: 14912)
2025-08-05T20:01:49: Socket.IO 服务器运行在端口 3001 (进程: 10064)
2025-08-05T20:01:49: 环境: production
2025-08-05T20:01:49: 健康检查: http://localhost:3001/health
2025-08-05T20:01:50: 用户连接: SqDj0FVXow7nsOeIAAAB (进程: 10064)
2025-08-05T20:01:51: Socket.IO 服务器运行在端口 3001 (进程: 23508)
2025-08-05T20:01:51: 环境: production
2025-08-05T20:01:51: 健康检查: http://localhost:3001/health
2025-08-05T20:01:52: 用户连接: TAU_qXvAs_qp3sQZAAAB (进程: 23508)
2025-08-05T20:01:53: Socket.IO 服务器运行在端口 3001 (进程: 23192)
2025-08-05T20:01:53: 环境: production
2025-08-05T20:01:53: 健康检查: http://localhost:3001/health
2025-08-05T20:01:53: 用户连接: INGy0ZYNEh8SC2IFAAAB (进程: 23192)
2025-08-05T20:01:54: Socket.IO 服务器运行在端口 3001 (进程: 3680)
2025-08-05T20:01:54: 环境: production
2025-08-05T20:01:54: 健康检查: http://localhost:3001/health
2025-08-05T20:01:54: 用户连接: yrXBhZQy0diF1nW0AAAB (进程: 3680)
2025-08-05T20:01:55: Socket.IO 服务器运行在端口 3001 (进程: 11688)
2025-08-05T20:01:55: 环境: production
2025-08-05T20:01:55: 健康检查: http://localhost:3001/health
2025-08-05T20:01:55: 用户连接: u1y7qEF5aGTtLt4uAAAB (进程: 11688)
2025-08-05T20:01:56: Socket.IO 服务器运行在端口 3001 (进程: 21964)
2025-08-05T20:01:56: 环境: production
2025-08-05T20:01:56: 健康检查: http://localhost:3001/health
2025-08-05T20:01:56: 用户连接: liJKGyBw3wtvsi5GAAAB (进程: 21964)
2025-08-05T20:01:57: Socket.IO 服务器运行在端口 3001 (进程: 9676)
2025-08-05T20:01:57: 环境: production
2025-08-05T20:01:57: 健康检查: http://localhost:3001/health
2025-08-05T20:01:58: 用户连接: W9HyVd_rMIr9mHQ0AAAB (进程: 9676)
2025-08-05T20:01:59: Socket.IO 服务器运行在端口 3001 (进程: 14048)
2025-08-05T20:01:59: 环境: production
2025-08-05T20:01:59: 健康检查: http://localhost:3001/health
2025-08-05T20:02:00: 用户连接: ywovwHhqD_r9GhGsAAAB (进程: 14048)
2025-08-05T20:02:01: Socket.IO 服务器运行在端口 3001 (进程: 22580)
2025-08-05T20:02:01: 环境: production
2025-08-05T20:02:01: 健康检查: http://localhost:3001/health
2025-08-05T20:02:01: 用户连接: XABGxi_NIKrZgWu4AAAB (进程: 22580)
2025-08-05T20:02:02: Socket.IO 服务器运行在端口 3001 (进程: 16316)
2025-08-05T20:02:02: 环境: production
2025-08-05T20:02:02: 健康检查: http://localhost:3001/health
2025-08-05T20:02:03: 用户连接: 6B8_gZvlt4pXLEUaAAAB (进程: 16316)
2025-08-05T20:02:04: Socket.IO 服务器运行在端口 3001 (进程: 9732)
2025-08-05T20:02:04: 环境: production
2025-08-05T20:02:04: 健康检查: http://localhost:3001/health
2025-08-05T20:02:04: 用户连接: Ml1wcls79g399ONhAAAB (进程: 9732)
2025-08-05T20:02:05: Socket.IO 服务器运行在端口 3001 (进程: 20188)
2025-08-05T20:02:05: 环境: production
2025-08-05T20:02:05: 健康检查: http://localhost:3001/health
2025-08-05T20:02:06: 用户连接: DCiXeD1qPjqp-07HAAAB (进程: 20188)
2025-08-05T20:02:07: Socket.IO 服务器运行在端口 3001 (进程: 17028)
2025-08-05T20:02:07: 环境: production
2025-08-05T20:02:07: 健康检查: http://localhost:3001/health
2025-08-05T20:02:08: 用户连接: SXutbfHHSnsho5JoAAAB (进程: 17028)
2025-08-05T20:02:09: Socket.IO 服务器运行在端口 3001 (进程: 20496)
2025-08-05T20:02:09: 环境: production
2025-08-05T20:02:09: 健康检查: http://localhost:3001/health
2025-08-05T20:02:10: 用户连接: XszuImdN7uJRXHKWAAAB (进程: 20496)
2025-08-05T20:02:11: Socket.IO 服务器运行在端口 3001 (进程: 24456)
2025-08-05T20:02:11: 环境: production
2025-08-05T20:02:11: 健康检查: http://localhost:3001/health
2025-08-05T20:02:11: 用户连接: 0-KFuf8X0gLmpLL8AAAB (进程: 24456)
2025-08-05T20:02:12: Socket.IO 服务器运行在端口 3001 (进程: 21104)
2025-08-05T20:02:12: 环境: production
2025-08-05T20:02:12: 健康检查: http://localhost:3001/health
2025-08-05T20:02:13: 用户连接: Ai1e1G__EzUQdeTBAAAB (进程: 21104)
2025-08-05T20:02:14: Socket.IO 服务器运行在端口 3001 (进程: 13392)
2025-08-05T20:02:14: 环境: production
2025-08-05T20:02:14: 健康检查: http://localhost:3001/health
2025-08-05T20:02:14: 用户连接: 9v-QwjTVTordSHwsAAAB (进程: 13392)
2025-08-05T20:02:14: 用户 9v-QwjTVTordSHwsAAAB 的IP地址: ::1
2025-08-05T20:02:15: Socket.IO 服务器运行在端口 3001 (进程: 23316)
2025-08-05T20:02:15: 环境: production
2025-08-05T20:02:15: 健康检查: http://localhost:3001/health
2025-08-05T20:02:16: 用户连接: HeRt6TY2DuEIcB43AAAB (进程: 23316)
2025-08-05T20:02:17: Socket.IO 服务器运行在端口 3001 (进程: 12888)
2025-08-05T20:02:17: 环境: production
2025-08-05T20:02:17: 健康检查: http://localhost:3001/health
2025-08-05T20:02:17: 用户连接: uubIGX_mHtRVF-k9AAAB (进程: 12888)
2025-08-05T20:02:18: Socket.IO 服务器运行在端口 3001 (进程: 12776)
2025-08-05T20:02:18: 环境: production
2025-08-05T20:02:18: 健康检查: http://localhost:3001/health
2025-08-05T20:02:18: 用户连接: wadaT-hRfmlKF5KqAAAB (进程: 12776)
2025-08-05T20:02:19: Socket.IO 服务器运行在端口 3001 (进程: 19608)
2025-08-05T20:02:19: 环境: production
2025-08-05T20:02:19: 健康检查: http://localhost:3001/health
2025-08-05T20:02:19: 用户连接: hR9jIq0ivUP-inkJAAAB (进程: 19608)
2025-08-05T20:02:20: Socket.IO 服务器运行在端口 3001 (进程: 16936)
2025-08-05T20:02:20: 环境: production
2025-08-05T20:02:20: 健康检查: http://localhost:3001/health
2025-08-05T20:02:20: 用户连接: mN95dawkdrDSzuJgAAAB (进程: 16936)
2025-08-05T20:02:21: Socket.IO 服务器运行在端口 3001 (进程: 16704)
2025-08-05T20:02:21: 环境: production
2025-08-05T20:02:21: 健康检查: http://localhost:3001/health
2025-08-05T20:02:21: 用户连接: yt8xq2hiXU0GjBFFAAAB (进程: 16704)
2025-08-05T20:02:22: Socket.IO 服务器运行在端口 3001 (进程: 10852)
2025-08-05T20:02:22: 环境: production
2025-08-05T20:02:22: 健康检查: http://localhost:3001/health
2025-08-05T20:02:22: 用户连接: jZrfxyQMOeAypDVIAAAB (进程: 10852)
